params,num_parameters,accuracy,loss_list,training_time,backpropagation_time,max_cpu_usage,max_ram_usage
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.005, 'weight_decay': 0.0001}",11558,98.85951270088128,"[0.06402536481618881, 0.19613374769687653, 0.04647563397884369, 0.16085419058799744, 0.05164191499352455, 0.018875474110245705, 0.03403680399060249, 0.007153115700930357, 0.04825935512781143, 0.016498982906341553, 0.01363847590982914, 0.0025294350925832987, 0.08416135609149933, 0.045959677547216415, 0.006359823513776064, 0.006328257732093334, 0.007063108962029219, 0.013332879170775414, 0.02717444859445095, 0.014668967574834824, 0.012599851936101913, 0.00674363411962986, 0.004482908174395561, 0.003967952448874712, 0.036946170032024384, 0.0029653951060026884, 0.005857651121914387, 0.008719009347259998, 0.01528016384691, 0.024113129824399948, 0.0008358551422134042, 0.30251815915107727, 0.005010172259062529, 0.0014631911180913448, 0.00834396481513977, 0.022603780031204224, 0.007672032341361046, 0.009986414574086666, 0.004091530106961727, 0.008960443548858166, 0.00134561478625983, 0.15127459168434143, 0.037532705813646317, 0.0015721827512606978, 0.0009463574388064444, 0.007847335189580917, 0.005862527992576361, 0.0032827267423272133, 0.022975079715251923, 0.001585165853612125, 0.001938825473189354, 0.017008619382977486, 0.014149397611618042, 0.0066836923360824585, 0.024003149941563606, 0.009498249739408493, 0.002705951686948538, 0.03832317143678665, 0.004477398470044136, 0.0015128613449633121, 0.02084881253540516, 0.005664158146828413, 0.042392827570438385, 0.001850525732152164, 0.0014607843477278948, 0.05226892605423927, 0.006853919941931963, 0.003347025951370597, 0.18210101127624512, 0.0019045721273869276, 0.09612248092889786, 0.0027649959083646536, 0.003913970198482275, 0.014502680860459805, 0.011885607615113258, 0.020001186057925224, 0.008409050293266773, 0.0017418235074728727, 0.0009606797830201685, 0.01769513078033924, 0.004013901576399803, 0.006107133347541094, 0.00038687881897203624, 0.013015970587730408, 0.007541809696704149, 0.04515400156378746, 0.019914831966161728, 0.006983575411140919, 0.007816524244844913, 0.17742472887039185, 0.0405508428812027, 0.017513763159513474, 0.033688515424728394, 0.0016130309086292982, 0.010571294464170933, 0.01795189455151558, 0.0005142316804267466, 0.07843800634145737, 0.07915908843278885, 0.09840191155672073]",278.85670351982117,1.3795039041266257,2.5,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.005, 'weight_decay': 0.001}",11558,97.73630551235527,"[0.2386907935142517, 0.3363227844238281, 0.056026458740234375, 0.11662090569734573, 0.05571378767490387, 0.31391480565071106, 0.01703418605029583, 0.054064713418483734, 0.0815429612994194, 0.08772610872983932, 0.11623167991638184, 0.058115363121032715, 0.08637987822294235, 0.021836308762431145, 0.10728928446769714, 0.07253666967153549, 0.4806521534919739, 0.02148834615945816, 0.03669260814785957, 0.07781077921390533, 0.09387445449829102, 0.06999141722917557, 0.07267958670854568, 0.03696538507938385, 0.15397745370864868, 0.16803719103336334, 0.2332024723291397, 0.22293323278427124, 0.07237476855516434, 0.07429354637861252, 0.02083255536854267, 0.02798272855579853, 0.015565606765449047, 0.18087030947208405, 0.07948210835456848, 0.010364131070673466, 0.052575502544641495, 0.057286906987428665, 0.029887313023209572, 0.04230326786637306, 0.06857714802026749, 0.015566566027700901, 0.021005023270845413, 0.011027754284441471, 0.06286553293466568, 0.11819648742675781, 0.012352999299764633, 0.19179996848106384, 0.0789760872721672, 0.023452894762158394, 0.04638173431158066, 0.04987504333257675, 0.033414192497730255, 0.14758728444576263, 0.07698491215705872, 0.16182662546634674, 0.017893409356474876, 0.09792285412549973, 0.030340196564793587, 0.04511512443423271, 0.12208544462919235, 0.21189160645008087, 0.07183844596147537, 0.05167074501514435, 0.05045783147215843, 0.021566567942500114, 0.0231581162661314, 0.021908942610025406, 0.14217013120651245, 0.04340457171201706, 0.10494890064001083, 0.009153464809060097, 0.3069915473461151, 0.025429828092455864, 0.15314032137393951, 0.09958312660455704, 0.061195921152830124, 0.042650237679481506, 0.10793950408697128, 0.02332231216132641, 0.016165537759661674, 0.025773989036679268, 0.07750779390335083, 0.15265871584415436, 0.07167019695043564, 0.0609273798763752, 0.028219668194651604, 0.14956547319889069, 0.05190940201282501, 0.19709469377994537, 0.08144316077232361, 0.33309996128082275, 0.0379626601934433, 0.09083091467618942, 0.22619600594043732, 0.021703777834773064, 0.285229355096817, 0.22948011755943298, 0.044861432164907455, 0.016668997704982758]",287.304486989975,1.419018793501248,1.7,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0}",11558,99.3260756868844,"[0.23664893209934235, 0.07992734014987946, 0.17724090814590454, 0.015339735895395279, 0.03071153163909912, 0.09897937625646591, 0.004587250296026468, 0.0158851258456707, 0.00677343038842082, 0.16847102344036102, 0.1917216181755066, 0.10460755228996277, 0.17036065459251404, 0.03320164978504181, 0.10846474766731262, 0.0077954623848199844, 0.021307218819856644, 0.030524475499987602, 0.0061338129453361034, 0.2856300175189972, 0.021059148013591766, 0.015262708999216557, 0.010868911631405354, 0.014548610895872116, 0.008332774043083191, 0.003569841617718339, 0.0022617869544774294, 0.008078726008534431, 0.001525792758911848, 0.22934824228286743, 0.001585999852977693, 0.05820590257644653, 0.009672698564827442, 0.002082421211525798, 0.023284059017896652, 0.027202468365430832, 0.0017990637570619583, 0.028379380702972412, 0.018117040395736694, 0.0007382715702988207, 0.009971602819859982, 0.0011376081965863705, 0.004494254011660814, 0.007860627956688404, 0.0012721169041469693, 0.010414556600153446, 0.014291680417954922, 0.016189059242606163, 0.10901925712823868, 0.0011725544463843107, 0.004732215777039528, 0.0036441439297050238, 0.004973221104592085, 0.016390198841691017, 0.016545753926038742, 0.0019062738865613937, 0.0011212523095309734, 0.0004987060674466193, 0.02818007580935955, 0.002348946640267968, 0.008549910970032215, 0.048484716564416885, 0.000911568698938936, 0.00043673228356055915, 0.003984993323683739, 0.0009700652444735169, 0.004888704977929592, 0.003193274140357971, 0.05440104380249977, 0.011565744876861572, 0.0009509839001111686, 0.002235989784821868, 0.0009150721016339958, 0.004309601150453091, 0.009682420641183853, 0.002634282223880291, 0.0004489518760237843, 0.0034889117814600468, 0.004387599881738424, 0.0007384985219687223, 0.04199894517660141, 0.000959190190769732, 0.0007497600745409727, 0.01532365009188652, 0.0017494159983471036, 0.0018580700270831585, 0.000267052702838555, 0.0016720511484891176, 0.0181585606187582, 0.0013262798311188817, 0.002103955950587988, 0.00016466464148834348, 0.003313662251457572, 0.001300706760957837, 0.00097947649192065, 0.008361275307834148, 0.0001444395602447912, 0.0016472737770527601, 9.699472866486758e-05, 5.8790785260498524e-05]",244.61554193496704,1.0593074033273517,2.6,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11558,99.12735441506825,"[0.19185306131839752, 0.03669796884059906, 0.04723595455288887, 0.06668967753648758, 0.026299990713596344, 0.0467587374150753, 0.009692592546343803, 0.12003941088914871, 0.10773564130067825, 0.08132042735815048, 0.12286105006933212, 0.03733903169631958, 0.018370594829320908, 0.09383303672075272, 0.16606667637825012, 0.01848454773426056, 0.014105554670095444, 0.01364909764379263, 0.05311618000268936, 0.00872758124023676, 0.016890717670321465, 0.027279017493128777, 0.01376637164503336, 0.006840031128376722, 0.1364002823829651, 0.04967692121863365, 0.004962598904967308, 0.02120675891637802, 0.0071640764363110065, 0.00778278848156333, 0.004880974069237709, 0.1448717564344406, 0.02824711985886097, 0.02664315141737461, 0.013192054815590382, 0.030773287639021873, 0.005726099479943514, 0.015820873901247978, 0.022944750264286995, 0.005370049271732569, 0.009339198470115662, 0.0036558150313794613, 0.006049750838428736, 0.010838313028216362, 0.012924332171678543, 0.004999374970793724, 0.13268965482711792, 0.009264970198273659, 0.0050490680150687695, 0.20687924325466156, 0.013813504949212074, 0.12398429214954376, 0.009819045662879944, 0.0012459073914214969, 0.006442704703658819, 0.010230242274701595, 0.01149445679038763, 0.008923815563321114, 0.18494950234889984, 0.0003124167851638049, 0.011932248249650002, 0.020010270178318024, 0.004890576470643282, 0.012331152334809303, 0.0022405085619539022, 0.009397130459547043, 0.00742846867069602, 0.0034447431098669767, 0.008845350705087185, 0.0227295383810997, 0.004911910742521286, 0.06374170631170273, 0.0016493767034262419, 0.008835138753056526, 0.08284446597099304, 0.13377590477466583, 0.010118448175489902, 0.01770230382680893, 0.0056509715504944324, 0.0017514306819066405, 0.021388638764619827, 0.01802455075085163, 0.009706731885671616, 0.0034233308397233486, 0.0011595197720453143, 0.0043804156593978405, 0.03683270514011383, 0.006176742725074291, 0.01887926273047924, 0.017354533076286316, 0.019945580512285233, 0.00401676120236516, 0.005680376198142767, 0.010592457838356495, 0.09893110394477844, 0.00402347045019269, 0.000735292793251574, 0.007335292175412178, 0.001995655708014965, 0.027299929410219193]",252.65178871154785,1.1286433263378248,2.2,7.0
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.001}",11558,98.75583203732504,"[0.0998070016503334, 0.1621144711971283, 0.055900607258081436, 0.0354827381670475, 0.022049598395824432, 0.03295821323990822, 0.05177513509988785, 0.147939071059227, 0.02808365970849991, 0.043026577681303024, 0.11840302497148514, 0.027084702625870705, 0.22516293823719025, 0.16030798852443695, 0.08059393614530563, 0.01686585694551468, 0.05982217565178871, 0.04630017653107643, 0.022019384428858757, 0.026686139404773712, 0.16987492144107819, 0.2120978683233261, 0.12832167744636536, 0.02851118892431259, 0.014807775616645813, 0.07821604609489441, 0.1915278285741806, 0.028798114508390427, 0.033441007137298584, 0.13494105637073517, 0.012194217182695866, 0.05894136056303978, 0.013248752802610397, 0.029576187953352928, 0.2513587176799774, 0.02430233359336853, 0.016091251745820045, 0.09583935886621475, 0.06473855674266815, 0.04854724556207657, 0.025853710249066353, 0.05369018018245697, 0.044084180146455765, 0.05653104931116104, 0.03743928298354149, 0.07102745771408081, 0.013122799806296825, 0.09017161279916763, 0.09861569106578827, 0.03757523000240326, 0.03332417830824852, 0.03262690082192421, 0.03276105970144272, 0.02368962951004505, 0.03909525275230408, 0.006780296564102173, 0.05482025071978569, 0.02278972789645195, 0.045255355536937714, 0.21325980126857758, 0.005696253385394812, 0.03746737539768219, 0.09983999282121658, 0.29031798243522644, 0.015522357076406479, 0.0614297054708004, 0.034799788147211075, 0.041314516216516495, 0.04420780763030052, 0.038033608347177505, 0.09227709472179413, 0.030696988105773926, 0.04500029236078262, 0.018961427733302116, 0.01738143153488636, 0.1907954216003418, 0.01174110732972622, 0.01948656514286995, 0.09971058368682861, 0.035008225589990616, 0.02992425672709942, 0.04744415357708931, 0.025710521265864372, 0.054225802421569824, 0.02323300950229168, 0.05180687829852104, 0.03195108473300934, 0.10936126112937927, 0.031766895204782486, 0.05473437160253525, 0.06757353991270065, 0.014865205623209476, 0.03267316147685051, 0.022905420511960983, 0.0564180463552475, 0.0611216276884079, 0.09721661359071732, 0.03224262595176697, 0.052825476974248886, 0.1338655799627304]",277.66908383369446,1.3938669012396374,2.2,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.0001, 'weight_decay': 0.0}",11558,98.82495247969587,"[0.562006413936615, 0.49665459990501404, 0.27992361783981323, 0.3099788427352905, 0.13654813170433044, 0.17273102700710297, 0.23390871286392212, 0.20232009887695312, 0.09744083136320114, 0.2518331706523895, 0.21168097853660583, 0.13835309445858002, 0.1827622354030609, 0.02806132845580578, 0.07670258730649948, 0.14961658418178558, 0.118260957300663, 0.17395704984664917, 0.059139788150787354, 0.03345879167318344, 0.0469556488096714, 0.02499210089445114, 0.05854710191488266, 0.03491191938519478, 0.026652764528989792, 0.03810824453830719, 0.04531529173254967, 0.21512970328330994, 0.026239639148116112, 0.06208821386098862, 0.035777490586042404, 0.025322746485471725, 0.029940025880932808, 0.06423918157815933, 0.0253712460398674, 0.037526872009038925, 0.04596680775284767, 0.07377620786428452, 0.07323090732097626, 0.011830893345177174, 0.027140118181705475, 0.030929066240787506, 0.21171094477176666, 0.03207722678780556, 0.023052316159009933, 0.13807421922683716, 0.09324070811271667, 0.03398415073752403, 0.04960782825946808, 0.2757396399974823, 0.018185332417488098, 0.03415035083889961, 0.006141733843833208, 0.036584947258234024, 0.08115477114915848, 0.04082101210951805, 0.015781139954924583, 0.032570671290159225, 0.16186963021755219, 0.09903877228498459, 0.0270097479224205, 0.019490502774715424, 0.01869669184088707, 0.014409279450774193, 0.027521956712007523, 0.004506552591919899, 0.0218999981880188, 0.0066058337688446045, 0.17800945043563843, 0.07156847417354584, 0.029040532186627388, 0.013217114843428135, 0.01307978667318821, 0.1601969450712204, 0.15800343453884125, 0.04042421281337738, 0.014682721346616745, 0.03395526111125946, 0.013772078789770603, 0.029552994295954704, 0.06428680568933487, 0.027724653482437134, 0.023584961891174316, 0.005944190546870232, 0.026193110272288322, 0.050655994564294815, 0.0891885980963707, 0.030379533767700195, 0.005564296152442694, 0.09326472878456116, 0.019355619326233864, 0.05487567186355591, 0.005338846705853939, 0.0107865696772933, 0.00451256986707449, 0.034452419728040695, 0.01171801332384348, 0.010512434877455235, 0.004273457918316126, 0.005705328658223152]",241.99198246002197,1.0172480838733484,2.6,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.0001, 'weight_decay': 0.0001}",11558,98.77311214791774,"[0.5783032774925232, 0.5093074440956116, 0.17123009264469147, 0.18314018845558167, 0.22884918749332428, 0.22124400734901428, 0.10156982392072678, 0.21974481642246246, 0.13546054065227509, 0.09447918087244034, 0.2122112363576889, 0.2298373579978943, 0.057320401072502136, 0.06337282061576843, 0.1150067150592804, 0.05968382582068443, 0.20028497278690338, 0.03454330191016197, 0.04526742175221443, 0.06085124984383583, 0.09209516644477844, 0.0378812775015831, 0.03096286579966545, 0.04938781261444092, 0.09137074649333954, 0.020836319774389267, 0.13553470373153687, 0.03458593785762787, 0.05302638188004494, 0.03306487947702408, 0.034766316413879395, 0.10706093907356262, 0.24716754257678986, 0.028501195833086967, 0.0182965025305748, 0.04471248760819435, 0.016299661248922348, 0.1391860842704773, 0.009856962598860264, 0.08484166860580444, 0.23733514547348022, 0.04002158343791962, 0.041805919259786606, 0.2720789611339569, 0.030405016615986824, 0.028345389291644096, 0.0949050635099411, 0.006481275428086519, 0.029093759134411812, 0.02001209370791912, 0.040092770010232925, 0.06078679487109184, 0.021229220554232597, 0.08713478595018387, 0.2969307005405426, 0.025818802416324615, 0.10327300429344177, 0.1240462139248848, 0.19660939276218414, 0.025312988087534904, 0.020702393725514412, 0.18062248826026917, 0.006794002838432789, 0.01859051175415516, 0.024588925763964653, 0.02014930360019207, 0.017181193456053734, 0.04091930761933327, 0.13267216086387634, 0.014773481525480747, 0.2694348990917206, 0.015625953674316406, 0.022892199456691742, 0.08472249656915665, 0.020510034635663033, 0.012549558654427528, 0.12796707451343536, 0.11999848484992981, 0.0077551379799842834, 0.013933995738625526, 0.019072262570261955, 0.00561150535941124, 0.02231009118258953, 0.008673910982906818, 0.024754159152507782, 0.01739688031375408, 0.11812572926282883, 0.05160626024007797, 0.05042121186852455, 0.004208363126963377, 0.010282259434461594, 0.24193143844604492, 0.052187297493219376, 0.0030336908530443907, 0.0462319478392601, 0.027406977489590645, 0.031395141035318375, 0.03056342713534832, 0.16142325103282928, 0.022288037464022636]",246.37171864509583,1.0722463038744847,2.4,7.1
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.0001, 'weight_decay': 0.001}",11558,98.39294971487817,"[0.70694899559021, 0.4626004993915558, 0.26883581280708313, 0.5031949281692505, 0.34096959233283997, 0.1875392496585846, 0.16267573833465576, 0.1621994823217392, 0.10323669761419296, 0.15637440979480743, 0.058580972254276276, 0.06978137046098709, 0.14431293308734894, 0.05347823724150658, 0.22202801704406738, 0.07019180804491043, 0.11747776716947556, 0.10422201454639435, 0.020858194679021835, 0.4717509150505066, 0.1875680536031723, 0.03327859938144684, 0.13576601445674896, 0.03677968680858612, 0.2016432136297226, 0.09798481315374374, 0.08792369812726974, 0.07939011603593826, 0.18694370985031128, 0.19550563395023346, 0.15571008622646332, 0.09462039917707443, 0.06141333281993866, 0.037762198597192764, 0.03771069273352623, 0.060226038098335266, 0.030247198417782784, 0.09846249222755432, 0.07532180100679398, 0.050578054040670395, 0.019581954926252365, 0.03990111127495766, 0.04351844638586044, 0.2168617844581604, 0.1565059870481491, 0.041643138974905014, 0.04030340909957886, 0.0826026201248169, 0.04779665172100067, 0.11430104076862335, 0.05176806077361107, 0.15753403306007385, 0.17927558720111847, 0.040936894714832306, 0.12460096180438995, 0.03763754665851593, 0.056591834872961044, 0.10331258922815323, 0.14979137480258942, 0.03723250329494476, 0.28004834055900574, 0.05536731705069542, 0.016805296763777733, 0.05714160576462746, 0.07972992211580276, 0.06056959927082062, 0.09279072284698486, 0.022792207077145576, 0.020804505795240402, 0.03316283971071243, 0.01940339058637619, 0.0776953175663948, 0.03550156205892563, 0.061542656272649765, 0.025758661329746246, 0.09282886236906052, 0.07817060500383377, 0.02015346847474575, 0.09461191296577454, 0.15017494559288025, 0.04556337371468544, 0.10087516903877258, 0.03940248116850853, 0.2161099910736084, 0.05018673837184906, 0.12337011843919754, 0.020365716889500618, 0.08178046345710754, 0.10227973014116287, 0.07683057337999344, 0.0144920339807868, 0.15427006781101227, 0.057989753782749176, 0.06350526213645935, 0.03819573298096657, 0.03184659406542778, 0.01280519925057888, 0.27454158663749695, 0.05040204897522926, 0.19022636115550995]",245.81067037582397,1.067114027824191,2.1,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0}",256,88.379125626404,"[0.7428867816925049, 0.9589715600013733, 1.1122421026229858, 0.36586007475852966, 0.818767786026001, 0.6798079013824463, 0.8442378640174866, 0.6075015664100647, 0.4829636812210083, 0.6651027798652649, 0.5523841977119446, 0.9725334048271179, 0.7032821774482727, 0.4745502173900604, 0.8389463424682617, 0.5519589781761169, 0.6677132248878479, 1.2965682744979858, 0.6780571341514587, 0.7402696013450623, 0.7562199234962463, 0.654646098613739, 0.38617727160453796, 0.9253021478652954, 0.6000615954399109, 0.6448131799697876, 0.8318529725074768, 0.436028391122818, 0.2730059027671814, 0.6038199663162231, 0.48912352323532104, 0.6354953646659851, 0.663043737411499, 0.6964903473854065, 0.6883388161659241, 0.48874178528785706, 1.461259365081787, 0.48359614610671997, 0.7438640594482422, 0.366200715303421, 1.0372165441513062, 0.552757203578949, 0.46234360337257385, 0.5911891460418701, 0.8796018958091736, 0.779712438583374, 0.5681571960449219, 0.7336515784263611, 0.8880276083946228, 0.843349039554596, 0.6248199343681335, 0.5523585677146912, 0.6651589870452881, 0.6253799796104431, 0.38859501481056213, 0.6534247994422913, 0.8635463714599609, 0.8543808460235596, 0.5553221106529236, 0.47546279430389404, 0.894901692867279, 0.6166166067123413, 0.7211073040962219, 1.220484733581543, 0.9227210879325867, 0.7855545282363892, 0.9814310073852539, 0.5835561156272888, 0.5280962586402893, 0.4672818183898926, 0.5075841546058655, 0.48982152342796326, 0.726138174533844, 0.5494153499603271, 0.725883424282074, 1.2751246690750122, 0.3461897671222687, 0.6450091004371643, 0.7104138135910034, 0.40056896209716797, 0.32904770970344543, 0.962489128112793, 0.7996101379394531, 0.9196059703826904, 0.9691078066825867, 0.5780384540557861, 0.9373530745506287, 0.6924313902854919, 0.2668585777282715, 1.4456119537353516, 0.5396638512611389, 0.2686496078968048, 0.3689940571784973, 0.4569591283798218, 0.9873456954956055, 0.401941180229187, 0.3969707190990448, 0.3575858771800995, 0.5343778133392334, 0.7159227728843689]",213.90354418754578,0.6912957996294643,3.1,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0001}",256,84.2750993606359,"[1.0936921834945679, 1.6571917533874512, 0.815026044845581, 0.6553168892860413, 0.8073646426200867, 0.8764504790306091, 0.6457235813140869, 0.47459620237350464, 0.3586987257003784, 0.6197114586830139, 0.8085395693778992, 0.6726163625717163, 0.5135553479194641, 0.5292990803718567, 0.4206143319606781, 0.7027363181114197, 0.5075149536132812, 0.7635654211044312, 0.800360918045044, 0.6124328970909119, 0.5852089524269104, 0.6629807353019714, 0.701313316822052, 0.6403013467788696, 0.7504322528839111, 0.7830294966697693, 0.7916543483734131, 0.48980265855789185, 0.7315194606781006, 0.7759065628051758, 0.5414672493934631, 0.543302595615387, 0.277952641248703, 0.6988372206687927, 0.7600474953651428, 0.4969716966152191, 0.43781912326812744, 1.197020173072815, 1.1240803003311157, 0.573340117931366, 0.5158734321594238, 0.5979557037353516, 0.6536328196525574, 0.5717616677284241, 0.5942783951759338, 0.7407312393188477, 0.41501089930534363, 0.33552274107933044, 0.7822858691215515, 0.7470678687095642, 0.5316862463951111, 0.37902700901031494, 0.40883931517601013, 0.7398486733436584, 0.7272303104400635, 0.7711576223373413, 0.8933238387107849, 0.8207352161407471, 0.535869300365448, 0.807232141494751, 0.8732432723045349, 0.6847920417785645, 0.6019610166549683, 0.5186206698417664, 0.629048764705658, 1.0922592878341675, 0.5909987092018127, 0.8945528268814087, 0.480591744184494, 0.4930020570755005, 0.37733498215675354, 0.5680075287818909, 0.5228505730628967, 0.7169559001922607, 0.5747316479682922, 0.5491673350334167, 0.49955281615257263, 0.9520725011825562, 0.5503551959991455, 0.4024910628795624, 1.071621060371399, 0.6382352113723755, 0.6548394560813904, 0.4175862967967987, 0.9305949807167053, 0.6398151516914368, 0.43047916889190674, 0.8154568076133728, 0.4673859775066376, 0.3891989588737488, 0.4733370840549469, 0.9628651142120361, 0.5640900731086731, 0.5678266286849976, 0.6202645897865295, 0.38249385356903076, 1.0896281003952026, 0.7919689416885376, 0.6129162907600403, 0.7832182049751282]",215.16233134269714,0.7161023373103274,2.1,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.01, 'weight_decay': 0.001}",256,86.27959218939002,"[0.678314745426178, 0.9534410834312439, 0.6297105550765991, 0.9990410208702087, 0.6907791495323181, 0.6956411004066467, 0.5803086757659912, 0.8040587902069092, 0.930733859539032, 0.7055065035820007, 0.8518034219741821, 0.711931049823761, 0.7367032766342163, 0.8270450234413147, 0.8651658892631531, 0.5756640434265137, 0.9757402539253235, 0.7210698127746582, 0.8388856649398804, 0.3541945517063141, 0.9954872131347656, 0.47452953457832336, 0.7018349170684814, 1.1327061653137207, 0.8435707092285156, 0.3874775171279907, 0.6975529193878174, 0.5697311758995056, 0.33138105273246765, 0.8911656737327576, 0.6174131631851196, 0.7834646105766296, 0.8297961950302124, 1.2311745882034302, 0.5855532884597778, 0.43698805570602417, 0.6791526675224304, 0.5874671936035156, 0.893083930015564, 0.8063670992851257, 0.44230887293815613, 0.7235375046730042, 0.7329478859901428, 0.8665403127670288, 0.47244444489479065, 0.7893788814544678, 0.7937515377998352, 0.6766985058784485, 0.4246566891670227, 0.4475632607936859, 0.6445595622062683, 0.6995043158531189, 0.6006093621253967, 0.7137728333473206, 0.5914607644081116, 0.38324764370918274, 0.7044268250465393, 0.7680511474609375, 0.6388182640075684, 0.7421937584877014, 0.9280142188072205, 0.5743677616119385, 0.6423159241676331, 0.9600839018821716, 0.453184574842453, 1.0152264833450317, 1.032582402229309, 0.7953699231147766, 1.0625797510147095, 0.8271053433418274, 0.5586515069007874, 0.6884167790412903, 1.2776013612747192, 0.5906196236610413, 0.6152535080909729, 0.6475242972373962, 0.6786531805992126, 0.7185204029083252, 0.5822583436965942, 0.8243968486785889, 0.655457615852356, 0.9944378137588501, 0.32724523544311523, 0.8249120116233826, 0.905843198299408, 0.6882382035255432, 0.5761023163795471, 0.6957307457923889, 0.7730011343955994, 0.735783040523529, 0.7799071669578552, 0.5978263020515442, 0.6759347319602966, 0.5991489291191101, 0.614632248878479, 0.5080189108848572, 0.6950600147247314, 0.5449424386024475, 0.6334260106086731, 0.7457263469696045]",215.3097631931305,0.7162117727553647,2.2,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.005, 'weight_decay': 0.0}",256,86.3573526870572,"[1.0670145750045776, 0.9888754487037659, 0.9287008047103882, 0.6690459847450256, 0.9201927781105042, 0.9388368725776672, 0.7502362728118896, 0.8162355422973633, 0.6075095534324646, 0.9772455096244812, 0.6368187069892883, 0.7062024474143982, 0.9009908437728882, 0.9010024666786194, 0.6952455043792725, 0.8785834908485413, 0.5723044872283936, 0.8368695974349976, 0.4798245429992676, 0.5811893343925476, 0.6686162948608398, 0.5986616015434265, 0.5985464453697205, 0.6127533912658691, 0.3761455714702606, 0.41713860630989075, 0.5591755509376526, 0.4184268116950989, 0.7551867961883545, 1.0290087461471558, 0.6087673306465149, 0.4451093375682831, 0.43999385833740234, 0.45007801055908203, 0.5730503797531128, 1.083008885383606, 0.9166994094848633, 0.7247098088264465, 0.5869824886322021, 0.49235469102859497, 0.5338914394378662, 1.0102664232254028, 0.8067737817764282, 0.46095526218414307, 0.5197837948799133, 0.5402880311012268, 1.2461507320404053, 0.45224225521087646, 0.7031210064888, 0.3492995500564575, 0.7412609457969666, 0.5593928098678589, 0.9257053136825562, 0.4783812463283539, 0.42432376742362976, 0.6092554926872253, 0.5713950991630554, 0.676304042339325, 0.37513265013694763, 0.3754105865955353, 0.6406299471855164, 0.4869910180568695, 0.5151447653770447, 0.6629390120506287, 0.9034923315048218, 0.6970372796058655, 0.8004698157310486, 0.8360642790794373, 0.6773971915245056, 0.45018723607063293, 0.6651976108551025, 0.6214911937713623, 0.6650282740592957, 0.6903138756752014, 0.46542033553123474, 0.4699854850769043, 0.3872777819633484, 0.4009718894958496, 0.49967047572135925, 0.8851840496063232, 0.8489944934844971, 0.7267610430717468, 0.5763364434242249, 0.44796761870384216, 0.5405582189559937, 0.7695721983909607, 0.552541971206665, 0.3978286683559418, 0.6580045223236084, 0.5550064444541931, 0.6073082089424133, 0.4772656261920929, 0.4377759099006653, 0.5615341663360596, 0.5758583545684814, 0.5569894313812256, 0.3315366804599762, 0.48421308398246765, 0.30794239044189453, 0.7754424810409546]",214.05077958106995,0.6910571307767162,2.6,7.1
